MLD,pMLD,activity
7.3625,0.067545872,0.053302326
8.1125,0.074426606,0.059884155
8.1625,0.074885321,0.070147432
8.125,0.074541284,0.077120823
8.1875,0.075114679,0.072462379
8.075,0.074082569,0.062935727
7.7875,0.071444954,0.030134139
7.825,0.071788991,0.038468809
7.8375,0.07190367,0.077578858
7.8125,0.071674312,0.09256622
7.825,0.071788991,0.115516258
7.75,0.071100917,0.075334821
7.75,0.071100917,0.105263158
8.0625,0.07396789,0.096423164
7.8375,0.07190367,0.160091047
6.825,0.062614679,0.182175623
6.075,0.055733945,0.177674849
6.0125,0.05516055,0.188296586
5.3,0.048623853,0.237946682
5.925,0.054357798,0.252695167
5.3875,0.049426606,0.287222222
6.6375,0.060894495,0.279321275
5.675,0.05206422,0.25
4.9875,0.045756881,0.249075444
5.5,0.050458716,0.219425445
6.4625,0.059288991,0.235002297
7.2375,0.066399083,0.209369202
6.525,0.059862385,0.169239565
8.325,0.076376147,0.187659213
8.375,0.076834862,0.181415076
8.075,0.074082569,0.124141221
7.0625,0.064793578,0.101696495
7.6,0.069724771,0.069643359
7.8,0.071559633,0.050775605
7.7125,0.070756881,0.056416675
7.8875,0.072362385,0.074491453
8.4125,0.077178899,0.045652174
8.525,0.078211009,0.064764408
8.3875,0.076949541,0.050136651
8.525,0.078211009,0.06751773
8.55,0.078440367,0.052924257
8.15,0.074770642,0.06334271
7.85,0.072018349,0.06323275
8.0625,0.07396789,0.041008563
8.0875,0.074197248,0.043807836
7.65,0.070183486,0.04592721
7.6875,0.070527523,0.067176302
8.0375,0.073738532,0.020449116
8.425,0.077293578,0.051284528
7.7375,0.070986239,0.041488535
7.6875,0.070527523,0.076915681
7.675,0.070412844,0.089210827
7.7125,0.070756881,0.126331216
7.0125,0.064334862,0.227418571
7,0.064220183,0.225193391
7.2625,0.06662844,0.2673944
6.0125,0.05516055,0.252867027
5.0875,0.046674312,0.261703542
4.875,0.044724771,0.424912805
4.9875,0.045756881,0.321201782
4.975,0.045642202,0.339553674
5.8875,0.054013761,0.304913295
5.575,0.051146789,0.254081633
4.6375,0.042545872,0.230179506
4.975,0.045642202,0.278071834
5.425,0.049770642,0.267367246
5.825,0.053440367,0.200459067
6.8625,0.062958716,0.099730458
5.625,0.051605505,0.13155632
6.4625,0.059288991,0.127980998
6.9125,0.063417431,0.063805653
7.1125,0.065252294,0.112501185
7.65,0.070183486,0.100500649
7.3,0.066972477,0.098443223
7.0625,0.064793578,0.087838458
6.975,0.063990826,0.06638392
6.9375,0.063646789,0.10614627
6.9125,0.063417431,0.099464764
7.425,0.068119266,0.081430261
7.775,0.071330275,0.065041382
7.7875,0.071444954,0.087959165
7.425,0.068119266,0.07882742
7.5875,0.069610092,0.071584899
7.85,0.072018349,0.075733873
7.7375,0.070986239,0.101876926
7.7,0.070642202,0.122407218
7.75,0.071100917,0.117550274
7.6875,0.070527523,0.131635775
8.025,0.073623853,0.141846545
7.575,0.069495413,0.166759777
8.325,0.076376147,0.160799413
8.425,0.077293578,0.131209954
8.4125,0.077178899,0.092660122
8.4,0.07706422,0.153407497
8.1125,0.074426606,0.130922344
7.475,0.068577982,0.16932666
8.3375,0.076490826,0.12302451
7.275,0.066743119,0.142532652
7.4125,0.068004587,0.175450113
7.6125,0.06983945,0.258917647
7.0125,0.064334862,0.247531861
7.6,0.069724771,0.315189169
7.875,0.072247706,0.257930411
7.9375,0.072821101,0.235676261
7.775,0.071330275,0.255977368
7.2875,0.066857798,0.238103805
6.3875,0.058600917,0.188865718
6.8625,0.062958716,0.177029206
7.3875,0.067775229,0.170760008
7.575,0.069495413,0.169185439
6.9875,0.064105505,0.165481945
6.3625,0.05837156,0.202742042
6.675,0.061238532,0.166450297
7.2,0.066055046,0.154044354
8.0875,0.074197248,0.148459384
8.7375,0.08016055,0.148955578
7.075,0.064908257,0.141658396
7.975,0.073165138,0.097217103
8.125,0.074541284,0.120418848
7.1625,0.065711009,0.149713864
7.3375,0.067316514,0.131216352
6.9875,0.064105505,0.133662461
7.5,0.068807339,0.134756996
6.975,0.063990826,0.089958159
6.8625,0.062958716,0.068748263
6.95,0.063761468,0.114094583
6.6125,0.060665138,0.072667817
6.175,0.056651376,0.10208901
7.2625,0.06662844,0.07996769
7.325,0.067201835,0.083123652
6.775,0.062155963,0.084782807
6.7125,0.061582569,0.141260901
6.8375,0.062729358,0.194617564
6.8125,0.0625,0.139517829
6.75,0.061926606,0.130042365
6.775,0.062155963,0.10911105
6.7875,0.062270642,0.128587613
6.8125,0.0625,0.109041044
6.85,0.062844037,0.081651546
6.9125,0.063417431,0.104587833
6.8,0.062385321,0.075348308
6.5875,0.06043578,0.11125012
6.8,0.062385321,0.081921688
7.5875,0.069610092,0.131922896
8.225,0.075458716,0.126467597
8.2875,0.07603211,0.194059406
6.575,0.060321101,0.189885317
6.7125,0.061582569,0.243488217
6.6875,0.061353211,0.179271973
6.475,0.05940367,0.159399906
