MLD,pMLD,activity
5.675,0.149342105,0.10995671
6.6625,0.175328947,0.068839754
7.0875,0.186513158,0.058810121
7.1375,0.187828947,0.069608735
7.175,0.188815789,0.050375608
8.2125,0.216118421,0.056089744
7.95,0.209210526,0.123702032
7.8375,0.20625,0.084937955
7.9125,0.208223684,0.111254019
8.1625,0.214802632,0.114605773
8.025,0.211184211,0.022646257
8.1125,0.213486842,0.090354888
7.8625,0.206907895,0.074274984
7.8125,0.205592105,0.078215902
8.5625,0.225328947,0.106016551
7.6875,0.202302632,0.126336461
8.2375,0.216776316,0.068926554
8.4875,0.223355263,0.052117986
7.2625,0.191118421,0.058480842
8.35,0.219736842,0.0632287
6.8625,0.180592105,0.107311586
5.725,0.150657895,0.072066188
5.725,0.150657895,0.20389436
6.45,0.169736842,0.204387489
5.425,0.142763158,0.205289673
4.9625,0.130592105,0.131147541
5.0625,0.133223684,0.18705516
5.225,0.1375,0.176082656
5.6375,0.148355263,0.142225171
5.475,0.144078947,0.148892906
5.7375,0.150986842,0.10122631
5.5625,0.146381579,0.1460374
5.675,0.149342105,0.136862917
5.35,0.140789474,0.083496839
6.425,0.169078947,0.071773637
7.5125,0.197697368,0.063932172
7.475,0.196710526,0.061952862
6.975,0.183552632,0.080507497
5.425,0.142763158,0.124309392
7.025,0.184868421,0.039582427
9.2875,0.244407895,0.014647137
10.4375,0.274671053,0.011883803
11.025,0.290131579,0.045617174
11,0.289473684,0.027747192
10.9375,0.287828947,0.043163891
10.275,0.270394737,0.053070175
10.1875,0.268092105,0.050090253
10.2375,0.269407895,0.057453065
10.1875,0.268092105,0.041582378
9.9875,0.262828947,0
9.325,0.245394737,0
8.2875,0.218092105,0.023447968
6.35,0.167105263,0.058928174
5.825,0.153289474,0.118977607
5.775,0.151973684,0.083845478
6.425,0.169078947,0.121929433
6.825,0.179605263,0.090006618
7.725,0.203289474,0.052540541
9.2,0.242105263,0.065769806
8.6125,0.226644737,0
7.875,0.207236842,0.09400962
7.4625,0.196381579,0.064663619
9.1375,0.240460526,0.024910281
11.0875,0.291776316,0.049187161
11.275,0.296710526,0.036295369
11.3125,0.297697368,0.04712813
11.275,0.296710526,0.065966387
11.2375,0.295723684,0.049207673
11.0125,0.289802632,0.052272242
11.025,0.290131579,0.022495313
11.325,0.298026316,0.022264631
11.35,0.298684211,0.028015398
11.325,0.298026316,0.022287637
11.4625,0.301644737,0.079890962
10.6375,0.279934211,0.053330567
7.2875,0.191776316,0.026135657
8.5375,0.224671053,0.021371138
8,0.210526316,0.017536356
9.7,0.255263158,0.02173913
9.725,0.255921053,0.01618327
9.675,0.254605263,0.022559561
7.5375,0.198355263,0
7.275,0.191447368,0.025332489
6.9375,0.182565789,0.0395124
6.95,0.182894737,0.068656093
6.0875,0.160197368,0.068915861
5.9875,0.157565789,0.115548003
6.85,0.180263158,0.188199828
8.2875,0.218092105,0.196973119
8.2375,0.216776316,0.126295748
8.275,0.217763158,0.106293412
8.175,0.215131579,0.164723994
8.0625,0.212171053,0.142734492
8.3625,0.220065789,0.16370674
8.6875,0.228618421,0.097193703
9.125,0.240131579,0.054541028
9.4125,0.247697368,0.080768284
9.375,0.246710526,0.061768369
9.15,0.240789474,0.087804878
8.75,0.230263158,0.082178915
9.1125,0.239802632,0.040082455
8.4625,0.222697368,0.042954921
7.775,0.204605263,0.080595604
9.0375,0.237828947,0.02180419
9.15,0.240789474,0.04443958
6.2875,0.165460526,0.101067306
6.1875,0.162828947,0.067142258
5.575,0.146710526,0.103440952
6.4,0.168421053,0.051894563
6.45,0.169736842,0.148885523
5.8125,0.152960526,0.079124923
6.4,0.168421053,0.079045643
6.3,0.165789474,0.143407534
7.5875,0.199671053,0.043967715
8.1625,0.214802632,0.106777076
8.0875,0.212828947,0.021430043
8.2875,0.218092105,0.059503051
8.125,0.213815789,0.052829401
8.6875,0.228618421,0.02660473
8.5875,0.225986842,0.026963407
9.375,0.246710526,0.027238176
9.525,0.250657895,0.046787408
9.5875,0.252302632,0.029736619
9.65,0.253947368,0.026478753
9.75,0.256578947,0.014418999
9.6,0.252631579,0.028121006
9.8625,0.259539474,0.048948046
9.875,0.259868421,0.107660021
9.8875,0.260197368,0.111664591
9.9125,0.260855263,0.140811966
9.7375,0.25625,0.163041183
8.15,0.214473684,0.136799489
7.725,0.203289474,0.118636937
7.1875,0.189144737,0.240871095
7.75,0.203947368,0.194191975
6.3875,0.168092105,0.155791711
6.3875,0.168092105,0.148040962
6.5,0.171052632,0.176583904
6.05,0.159210526,0.216814159
5.7375,0.150986842,0.163824736
6.0625,0.159539474,0.15141319
5.925,0.155921053,0.068280035
6.3,0.165789474,0.133981021
7.175,0.188815789,0.1205256
5.5125,0.145065789,0.110248112
5.5125,0.145065789,0.051694915
5.5375,0.145723684,0.097415507
6.9125,0.181907895,0.121633554
5.325,0.140131579,0.154619333
5.9,0.155263158,0.159794872
4.75,0.125,0.108222363
6.5625,0.172697368,0.102155172
8.0625,0.212171053,0.094698589
9.0875,0.239144737,0.121686223
8.275,0.217763158,0.046631016
7.3875,0.194407895,0.087892771
9.5125,0.250328947,0.024477738
10.2875,0.270723684,0.03603798
8.9,0.234210526,0.039923954
9.35,0.246052632,0.056971514
8.7,0.228947368,0.022986082
8.2125,0.216118421,0.033072237
8.175,0.215131579,0.107150914
8.65,0.227631579,0.064844247
9.4625,0.249013158,0.056268721
8,0.210526316,0.012847515
7.2375,0.190460526,0.08762322
7.6,0.2,0.035161155
6.85,0.180263158,0.103157895
6.3875,0.168092105,0.103684662
6.925,0.182236842,0.111253197
7.225,0.190131579,0.126905733
7.1375,0.187828947,0.078825996
6.725,0.176973684,0.080341506
7.1125,0.187171053,0.046012955
7.8,0.205263158,0.041858426
5.2375,0.137828947,0.097678493
5,0.131578947,0.232828871
5.7625,0.151644737,0.142392718
6.9375,0.182565789,0.149708964
7.2625,0.191118421,0.176829268
7.5875,0.199671053,0.114168751
6.7625,0.177960526,0.17037037
8.775,0.230921053,0.054150022
9.25,0.243421053,0.068981166
9.625,0.253289474,0.07775524
9.4875,0.249671053,0.035362578
9.6125,0.252960526,0.025167038
8.125,0.213815789,0.034265104
8.75,0.230263158,0.048992674
9.6875,0.254934211,0.042288557
9.825,0.258552632,0.040731312
8.35,0.219736842,0.026400367
6.55,0.172368421,0.016608997
5.475,0.144078947,0.026203966
5.325,0.140131579,0.125237643
6.9125,0.181907895,0.062558357
6.975,0.183552632,0.081914404
6.95,0.182894737,0.05006502
6.9375,0.182565789,0.061739323
5.8,0.152631579,0.110223642
5.8,0.152631579,0.102818489
5.3125,0.139802632,0.103074541
6.1125,0.160855263,0.135998213
7.9375,0.208881579,0.088392857
7.9,0.207894737,0.077887198
8.7125,0.229276316,0.042525208
8.2,0.215789474,0.056350829
9.0625,0.238486842,0.053085601
9,0.236842105,0.077429261
9,0.236842105,0.024584861
9.0875,0.239144737,0.053734062
9.1125,0.239802632,0.041767421
9.2375,0.243092105,0.098773842
9.1125,0.239802632,0.104646206
8.45,0.222368421,0.057485786
8.5875,0.225986842,0.074967405
9.35,0.246052632,0.033674339
9.3125,0.245065789,0.075143282
9.2625,0.24375,0.012634239
9.175,0.241447368,0.024188276
7.7875,0.204934211,0.035185582
8.4,0.221052632,0.012037833
7.7,0.202631579,0.049123566
7.3875,0.194407895,0.0445534
6.7625,0.177960526,0.064294899
6.65,0.175,0.112129145
6.9375,0.182565789,0.111087097
6.925,0.182236842,0.100966702
7,0.184210526,0.175788091
7.3625,0.19375,0.06309348
7.1,0.186842105,0.100925328
6.9125,0.181907895,0.102009611
6.9125,0.181907895,0.112472648
