Inactive_ants,Random_locations
0,439.2711
0,0
0,0
0,126.1054
0,524.7667
0,269.639
0,26.46816
0,156.1691
0,196.0188
0,0
0,357.466
0,688.3486
0,1.66161
0,626.1258
0,173.2443
0,0
0,411.4079
0,174.1882
0,295.3378
0,0
0,0
0,7.025476
0,104.6047
0,146.2706
0,269.5231
0,0
0,0
0,0
0,354.5323
0,261.7285
0,173.4075
0,9.864743
0,0
0,0
0,1.607707
0,129.011
0,305.2693
0,62.00637
0,80.56921
0,320.1355
0,386.4016
0,14.76472
0,0
0,86.22783
0,170.1793
0,295.3763
0,579.2733
0,567.2652
0,560.6869
0,135.3373
0,0
0,150.178
0,0
0,7.995859
0,559.4401
0,1.673156
0,330.6738
0,444.0926
0,64.70044
0,0
0,0
0,551.0603
0,52.17229
0,216.6513
0,682.7056
0,490.543
0,157.8381
0,0
0,0
0,147.6827
0,469.3106
0,267.7379
0,139.1503
0,119.4348
0,23.43595
0,0
0,291.4474
0,395.7261
0,429.0801
0,0
0,30.32074
0,0
0,293.4045
0,276.2307
0,620.8867
0,2.571256
0,220.0213
0,153.653
0,59.44707
2.532208,0
2.360068,106.8943
0,0
0,24.66093
0,178.4622
0,232.1527
0,0
0,123.2827
0,109.9601
0,0
0,134.8306
0,20.97204
0,245.0379
0,69.49629
0,4.857298
0,70.48911
0,344.6489
0,241.3831
0,0
0,0
0,385.9581
0,0
0,0
0,278.2907
0,129.1039
0,149.2009
0,0
0,116.8334
0,0
0,23.5784
0,461.1073
0,49.9479
0,3.358792
0,66.34637
0,451.3178
0,0
0,130.5495
0,68.49983
0,58.88806
0,525.4135
0,76.23092
0,76.68239
0,0
0,0
0,0
0,0
0,416.4267
0,0
0,392.5224
0,0
0,224.0465
0,72.78567
1.697494,2.613404
1.79302,650.4758
5.021684,22.74785
5.487635,261.7925
4.025344,19.57311
2.434623,280.9163
2.346731,0
2.157061,0
1.984767,49.62276
1.900026,12.32761
0,555.9719
0,0
0,121.4826
0,594.3203
0,0
0,100.3482
0,0
0,145.4351
0,417.4559
0,0
0,415.2408
0,379.8846
0,331.2478
0,33.35371
0,0
0,422.0568
0,309.9974
0,0
0,6.81122
0,321.4644
0,288.0373
0,0
0,74.31969
0,0
0,146.1792
0,0
0,208.2542
0,315.6761
0,19.41586
0,103.8484
0,259.2263
0,4.52419
0,296.5503
0,465.4633
0,226.9126
0,0
0,0
0,266.2423
0,111.5873
0,3.296851
0,0
0,73.72076
0,210.9692
0,138.9187
0,626.6725
0,35.0317
0,350.128
0,163.0644
0,0
0,1.73259
0,450.439
0,0
0,316.1659
1.679157,238.9317
1.712298,0
1.766142,23.83278
1.869205,70.51465
2.020913,0
2.190831,285.1167
2.310089,500.4757
2.307603,55.90471
2.181227,24.53791
2.008562,0
1.880648,4.562414
1.835257,348.0402
0,155.975
0,128.4447
0,215.5816
0,168.1322
0,577.381
0,0
0,8.429081
0,31.67484
0,0
0,222.1923
0,0
0,450.1719
0,258.3703
0,31.65016
0,98.32739
0,438.3051
0,734.8754
0,0
0,657.6199
0,119.4856
0,178.4502
0,23.64137
0,0
0,0
0,195.9579
0,412.8243
0,66.3649
0,291.1152
0,8.453593
0,0
0,0
0,98.4985
0,379.872
0,0
0,184.8573
0,24.07995
0,0
0,204.4649
0,0
0,35.12937
0,78.85636
0,0
0,0
0,162.3945
0,296.7992
0,166.9003
0,226.0456
0,202.6393
0,368.8599
0,694.3303
0,75.51432
0,67.27338
0,201.8162
0,0
1.679493,0
1.684657,226.8244
1.707698,0
1.749574,496.2729
1.814834,29.75649
1.912392,414.9872
2.033311,10.56255
2.151817,35.07809
2.207008,2.237362
2.157921,533.1039
2.031342,95.0092
1.891368,0
1.790771,25.16818
1.751741,0
1.76604,41.00692
0,452.1405
0,386.2991
0,318.8132
0,268.3486
0,85.20968
0,0
0,316.8665
0,0
0,0
0,0
0,226.927
0,0
0,399.4264
0,74.95332
0,149.9737
0,156.9995
0,99.9035
0,54.98048
0,419.7452
0,88.65235
0,147.7808
0,65.81873
0,13.72069
0,70.84221
0,30.03164
0,97.98627
0,0
0,0
0,541.6002
0,283.2854
0,232.8703
0,469.3106
0,0
0,243.3234
0,246.927
0,57.55984
0,173.3654
0,526.8708
0,344.976
0,133.814
0,124.4627
0,0
0,7.518808
0,0
0,120.0415
0,703.6152
0,245.6227
0,444.3399
0,108.0776
0,267.8503
0,0
0,0
0,264.8324
1.731102,335.2723
1.725233,11.64235
1.738003,359.4647
1.773323,0
1.829619,160.5596
1.902589,6.242062
1.979629,31.65036
2.038145,3.442903
2.041658,177.7259
1.981847,77.93502
1.887099,447.8729
1.790706,100.5221
1.713007,646.02
1.665326,26.63642
1.650033,74.33905
0,219.9943
0,341.3866
0,209.0049
0,0
0,0
0,393.8244
0,624.966
0,718.7216
0,392.3803
0,25.74016
0,512.5798
0,161.2125
0,233.1758
0,596.4302
0,201.8984
0,82.79153
0,571.9209
0,514.2737
0,163.571
0,0
0,300.7134
0,0
0,0
0,0
0,0
0,0
0,0
0,149.7285
0,0
0,0
0,8.01841
0,0
0,0
0,93.00213
0,67.84206
0,0
0,0
0,0
0,0
0,69.57217
0,341.9083
0,0
0,0
0,1.913745
0,109.3067
0,0
0,386.9334
0,0
0,190.722
0,3.633177
0,23.76389
0,23.01784
0,438.5801
1.779573,34.12636
1.772822,1.64613
1.772645,290.8028
1.781117,203.7265
1.795149,18.33983
1.813562,0
1.833588,175.5231
1.839327,139.4872
1.821085,75.32894
1.785359,89.57704
1.743954,317.0551
1.700868,157.4321
1.651817,0
1.595905,123.6026
1.538967,115.539
0,0
0,570.8893
0,285.5008
0,0
0,196.7112
0,104.469
0,624.8737
0,144.4155
0,0
0,537.368
0,142.1507
0,161.2236
0,0
0,626.4268
0,128.2027
0,13.45964
0,324.632
0,130.3421
0,81.19675
0,437.011
0,0
0,624.2191
0,0
0,0
0,81.07359
0,348.6965
0,223.8934
0,0
0,182.5531
0,118.1073
0,204.5058
0,163.5873
0,74.29668
0,409.7845
0,7.264039
0,0
0,197.3433
0,144.2403
0,412.4779
0,0
0,170.0653
0,193.1044
0,357.0975
0,43.65483
0,5.250185
0,154.8114
0,0
0,390.4126
0,145.4446
0,66.76981
0,71.93546
0,11.47043
0,0
0,0
0,446.1105
0,566.2202
0,274.9834
1.509418,177.5224
3.357883,30.30688
1.766278,143.4479
1.787688,117.1667
1.807344,197.4684
1.806523,192.2709
1.795515,253.5563
1.763842,0
1.711174,126.7011
1.657652,19.99962
1.616406,16.29881
1.587987,169.3635
1.579457,0
1.589871,178.5405
1.609654,0
1.622064,230.2784
1.605937,302.4107
1.547911,516.3308
0,217.9181
0,0
0,17.70079
0,306.6682
0,583.2765
0,499.4955
0,3.341411
0,0
0,151.9678
0,356.5237
0,0
0,0
0,155.3239
0,137.8919
0,423.3455
0,0
0,0
0,1.533493
0,596.2635
0,36.77884
0,515.8103
0,79.40634
0,175.8511
0,0
0,393.1013
0,71.97405
0,0
0,0
0,287.4846
0,347.3954
0,199.802
0,0
0,483.1517
0,11.43693
0,96.69461
0,187.0763
0,52.48097
0,383.0497
0,0
0,0
0,81.9875
0,0
0,0
0,3.583841
0,0
0,0
0,43.51595
0,4.487648
0,206.5113
0,319.6962
0,0
0,358.2309
0,217.2735
0,351.836
0,178.2023
0,136.7246
0,4.665853
0,48.86971
0,94.79436
0,0
0,0
3.376785,267.7977
3.290996,187.513
1.777829,77.58266
1.794476,0
1.802539,0
1.805338,0
1.801762,8.646576
1.775715,361.5554
1.714574,196.2356
1.633683,52.05791
1.55091,78.67641
0,1.725276
0,668.5737
0,483.7838
0,353.1714
0,229.3244
1.549765,0
1.561146,140.0417
1.505002,0
0,306.3669
0,0
0,0
0,0
0,317.4554
0,133.7272
0,32.84765
0,112.747
0,2.039481
0,566.9782
0,394.2813
0,320.0916
0,37.3582
0,1.797803
0,133.2496
0,0
0,0
0,265.9762
0,378.7723
0,4.361282
0,10.94792
0,207.7815
0,288.3974
0,147.1576
0,0
0,349.815
0,186.9926
0,534.0123
0,0
0,0
0,703.8076
0,352.509
0,263.7108
0,0
0,12.27905
0,223.8682
0,5.125205
0,132.3423
0,92.52849
0,0
0,43.95419
0,10.5846
0,294.7065
0,56.91304
0,105.0387
0,0
0,0
0,520.8909
0,199.1934
0,196.4581
0,195.9718
0,17.47334
0,0
0,54.71291
0,0
0,271.3652
0,0
0,0
0,66.44497
0,416.5737
3.347366,600.923
3.35594,0
3.281713,0
1.734705,420.2458
1.763587,278.0771
1.77583,18.07012
1.778998,8.054694
1.779186,0
1.775449,622.5903
1.758432,9.754451
1.715504,590.5392
1.653479,0
1.602503,25.3079
1.542115,163.7459
0,0
0,0
0,0
0,0
0,445.1419
0,518.5361
0,15.46519
0,0
0,128.1535
0,0
0,0
0,613.7882
0,0
0,550.4592
0,42.91129
0,0
0,204.9594
0,243.9371
0,52.47425
0,0
0,103.5454
0,0
0,0
0,450.9465
0,141.4535
0,0
0,70.29863
0,0
0,453.0369
0,278.2325
0,599.4802
0,105.2593
0,0
0,239.5526
0,32.62544
0,8.3615
0,341.8833
0,60.35559
0,0
0,180.5064
0,267.7338
0,510.9351
0,368.2859
0,67.32631
0,546.4599
0,0
0,327.3591
0,413.5403
0,287.6657
0,0
0,89.21577
0,0
0,0
0,327.4935
0,0
0,47.44806
0,152.679
0,287.826
0,0
0,0
0,388.5625
0,0
0,0
0,225.796
0,26.85965
0,0
0,601.0131
3.293011,62.33333
3.306348,31.89075
3.239679,63.85118
1.6663,0
1.712219,8.533276
1.735336,0
1.74307,220.9644
1.740628,0
1.725842,0
1.692127,15.89348
1.640405,0
1.597706,0
1.584178,81.98023
1.557722,415.4578
0,29.42455
0,136.4277
0,0
0,625.6761
0,0
0,72.4216
0,138.7186
0,231.9593
0,403.4811
0,147.2175
0,99.10953
0,192.7397
0,185.5702
0,0
0,0
0,201.2645
0,128.2679
0,0
0,0
0,454.0244
0,465.736
0,25.04188
0,405.164
0,0
0,0
0,113.9611
0,298.047
0,0
0,0
0,354.0754
0,247.593
0,368.003
0,382.2363
0,422.9294
0,135.9385
0,0
0,61.87727
0,625.9208
0,159.17
0,0
0,214.9008
0,0
0,168.8662
0,0
0,0
0,676.9907
0,174.553
0,1.535252
0,71.49344
0,124.4118
0,0
0,553.198
0,82.1713
0,0
0,132.1612
0,0
0,160.2015
0,92.87118
0,0
0,142.7923
0,80.58828
0,39.21269
0,0
0,187.6313
0,36.85505
1.51395,122.1461
1.724059,231.274
1.806747,115.991
1.773721,1.657822
3.16377,0
1.595379,0
1.655148,0
1.687079,507.1809
1.699103,725.5331
1.693474,195.0022
1.666878,0
1.620098,122.0707
1.569508,128.8954
1.546466,238.2381
1.557826,261.471
1.561881,0
1.50688,30.61828
0,34.37273
1.511426,21.04773
1.640766,630.0281
1.812966,0
0,158.0001
0,130.6825
0,224.169
0,0
0,227.6483
0,111.4032
0,556.727
0,65.94049
0,15.92474
0,61.54648
0,63.88116
0,246.4863
0,65.69588
0,0
0,1.821085
0,46.47002
0,0
0,315.2781
0,0
0,525.2693
0,64.77315
0,541.132
0,144.1014
0,322.9442
0,232.8624
0,461.5363
0,11.54865
0,201.2738
0,0
0,4.571926
0,487.5986
0,0
0,166.745
0,27.61521
0,484.0619
0,66.38145
0,744.0519
0,0
0,0
0,185.2101
0,21.68981
0,108.1032
0,0
0,558.3715
0,0
0,51.14297
0,132.2347
0,124.1027
0,0
0,0
0,480.5599
0,178.1087
0,0
0,1.646386
0,597.1819
0,295.4717
0,289.1959
0,0
0,387.6392
0,0
0,129.9737
0,102.447
0,539.2898
0,260.7476
0,141.0782
0,145.0809
0,0
0,13.61334
0,192.7632
0,299.9003
0,0
0,329.8526
0,0
0,419.3055
0,2.264884
1.571773,170.1405
1.74646,0
1.793315,358.1452
1.728994,0
1.567402,821.4593
1.522756,12.6434
1.595129,410.8589
1.636157,0
1.653578,0
1.611061,0
1.558652,327.7207
1.515514,0
1.506731,0
1.532636,310.181
1.559173,187.657
3.204401,1.692865
1.799141,1.970662
1.997183,1030.776
0,200.7877
0,579.2465
0,0
0,243.2179
0,119.5977
0,254.5155
0,270.0383
0,0
0,178.7151
0,127.3548
0,118.3731
0,296.3396
0,210.2424
0,0
0,107.3996
0,617.069
0,0
0,208.6703
0,473.1837
0,126.1743
0,318.7659
0,328.3477
0,255.1699
0,16.21043
0,0
0,350.6617
0,8.155406
0,306.476
0,114.6413
0,34.01649
0,2.984823
0,2.196985
0,539.4402
0,411.8821
0,142.4226
0,0
0,59.59827
0,5.241439
0,249.883
0,69.71552
0,46.7475
0,62.78692
0,0
0,0
0,513.4901
0,611.274
0,259.5785
0,267.5311
0,0
0,577.667
0,43.11863
0,0
0,221.7546
0,0
0,277.623
0,169.3872
0,0
0,237.9156
0,58.24424
0,9.985545
0,0
0,333.0597
0,188.9623
0,0
0,128.9573
0,633.0336
0,161.4576
0,0
0,377.9325
0,64.49936
0,38.38554
0,283.7465
0,0
0,7.985672
0,4.829882
0,0
0,264.5993
0,94.45755
0,0
0,0
0,249.1203
0,50.78685
1.581666,402.2172
1.70384,0
1.680256,11.26739
1.547087,355.3696
0,381.7054
0,233.9759
1.547534,153.9687
1.602999,0
0,0
0,76.97599
3.100475,38.30697
0,175.3104
0,348.3022
0,156.052
0,1.738453
0,440.6508
0,0
0,662.7737
0,0
0,185.8867
0,0
0,0
0,92.36285
0,10.2061
0,10.39934
0,0
0,246.6852
0,517.2696
0,0
0,219.3385
0,0
0,276.2884
0,241.9873
0,302.8565
0,12.96008
0,654.5195
0,17.46299
0,0
0,153.7372
0,0
0,277.5944
0,0
0,353.6503
0,0
0,1.726019
0,0
0,33.50307
0,0
0,0
0,196.7979
0,164.0092
0,380.5474
0,578.8303
0,116.5408
0,192.4683
0,0
0,282.9003
0,178.3505
0,0
0,0
0,0
0,429.5547
0,677.2826
0,1.636705
0,209.8236
0,206.0782
0,93.97494
0,0
0,0
0,0
0,282.2577
0,160.4337
0,373.2794
0,42.60717
0,378.9506
0,0
0,126.9353
0,148.4674
0,21.65261
0,234.5436
0,0
0,313.7892
0,469.3604
0,81.67638
1.730135,0
2.243139,0
2.672928,281.121
2.997957,0
0,389.1296
0,300.4214
1.550364,209.1337
1.630332,0
0,270.2433
0,83.88776
0,96.11082
0,428.3531
0,23.68695
0,203.0087
0,131.7673
0,0
0,378.2084
0,134.2509
0,0
0,0
0,0
0,90.607
0,12.50092
0,650.4696
0,110.4292
0,2.723457
0,178.0509
0,352.5631
0,0
0,169.188
0,191.1708
0,259.6453
0,0
0,260.8588
0,333.4568
0,0
0,658.3794
0,107.7715
0,0
0,440.7979
0,167.7835
0,430.6931
0,654.4332
0,233.1566
0,233.7371
0,161.3796
0,214.6886
0,151.0464
0,0
0,57.47029
0,479.6413
0,140.5367
0,426.5487
0,35.17065
0,455.1469
0,125.7302
0,23.11903
0,71.86117
0,570.9084
0,254.6665
0,88.1312
0,189.9079
0,0
0,231.558
0,384.8381
0,251.2161
0,564.9999
0,186.6296
1.718692,439.548
2.601156,0
3.456979,264.9159
4.123094,30.06715
4.633529,157.4304
5.008199,437.6635
1.62489,0
1.732432,143.543
1.768844,0
0,580.227
0,1.937046
0,0
0,97.7468
0,0
0,11.99925
0,0
0,0
0,20.06947
0,372.4058
0,210.1808
0,170.8043
0,318.1923
0,48.61039
0,34.5741
0,511.5215
0,83.49743
0,0
0,255.8228
0,224.8604
0,305.8921
0,235.8023
0,10.04786
0,0
0,2.190644
0,369.6085
0,476.686
0,90.16315
0,0
0,0
0,239.6821
0,0
0,59.85417
0,51.33259
0,93.70744
0,93.79947
0,394.2503
0,0
0,58.76897
0,0
0,0
0,254.9599
0,0
0,0
0,64.32277
0,386.642
0,0
1.822388,175.5087
4.339195,189.8752
7.407208,86.23914
6.15283,185.6449
0,123.0845
0,47.26485
0,0
0,0
0,172.1229
0,0
0,318.9059
0,0
0,0
0,0
0,0
0,679.2468
0,482.4293
0,446.5503
0,0
0,0
0,219.4305
0,82.82006
0,0
0,133.8687
0,274.4857
0,195.8316
0,234.0361
0,0
0,224.8366
0,794.496
0,170.7674
0,171.7899
0,10.26478
0,0
0,553.3904
0,480.2196
0,0
0,124.1307
0,0
0,0
0,319.8568
0,87.0162
0,100.7068
2.283944,0
3.034688,0
5.860636,1.5935
7.766356,151.7998
0,223.9049
0,0
0,0
0,0
0,274.5918
0,30.87112
0,0
0,632.6514
0,17.67711
0,413.063
0,0
0,350.6314
0,0
0,159.3529
0,393.4442
0,67.90756
0,301.3692
0,224.0339
0,116.1172
0,123.5107
0,114.9622
0,0
0,191.1682
0,296.3576
0,239.0135
0,0
0,392.6609
0,285.7043
0,25.45506
0,171.2642
0,0
0,181.7159
0,211.1151
0,321.764
0,0
0,0
0,408.2167
2.634723,105.9532
3.863125,362.9063
4.757755,128.2329
8.447264,213.4655
10.45661,190.6219
0,260.5734
0,5.256557
0,496.2189
0,0
0,499.2085
0,278.9118
0,334.082
0,163.5604
0,335.1528
0,0
0,124.4892
0,198.1698
0,167.3461
0,342.0806
0,74.31773
0,326.7829
0,406.1563
0,0
0,0
0,395.3968
0,0
0,0
0,149.7892
0,379.0814
0,0
0,180.6239
0,3.243484
0,270.4517
0,254.3182
0,3.584616
0,212.0965
0,604.4713
0,68.25651
0,6.253202
0,118.5895
0,0
2.182247,34.72215
3.784446,449.1076
5.08207,605.1985
7.690149,0
9.937876,31.45043
0,407.2404
0,405.6425
0,425.5915
0,30.61128
0,45.81137
0,1.843094
0,657.7079
0,45.45016
0,48.76734
0,669.0692
0,688.6453
0,0
0,12.90262
0,81.08534
0,151.3863
0,0
0,294.4582
0,87.78187
0,248.6069
0,16.20685
0,29.56117
0,0
0,80.3533
0,260.2418
0,180.8103
0,224.0119
0,26.54859
0,51.73819
0,756.905
0,513.6292
0,0
0,141.2978
0,613.2896
0,0
0,317.7258
0,585.1743
0,0
2.782288,499.3338
4.510599,0
0,0
0,0
0,233.1566
0,64.1673
0,0
0,92.24006
0,36.56882
0,69.38096
0,377.9818
0,175.4171
0,194.3589
0,245.6455
0,0
0,495.6856
0,241.9357
0,244.2659
0,63.45686
0,196.0168
0,218.9433
0,739.4468
0,161.725
0,10.96313
0,0
0,148.2992
0,0
0,103.4895
0,0
0,0
0,626.863
0,148.1297
0,423.5843
0,0
0,48.87526
1.567204,0
0,239.2614
0,0
0,670.2728
0,0
0,630.7161
0,1.5818
0,0
0,176.1656
0,72.97527
0,4.165957
0,0
0,94.26837
0,0
0,0
0,0
0,116.4201
0,0
0,0
0,633.1238
0,93.50377
0,308.3649
0,0
0,0
0,480.0782
0,159.0661
0,636.4245
1.500529,240.5717
0,524.0791
0,351.6801
0,0
0,3.367518
0,0
0,180.0662
0,259.3975
0,19.66247
0,45.90252
0,0
0,88.25786
0,389.3434
0,0
0,0
0,162.148
0,224.4032
0,0
0,101.8657
0,0
0,128.7879
0,50.31956
0,89.43838
0,0
0,262.1468
0,117.0946
0,74.89577
0,108.2474
1.526959,381.4182
3.177722,740.5045
1.600861,95.00514
0,167.2853
0,443.5756
0,594.7159
0,137.1354
0,179.6035
0,164.9053
0,0
0,338.6543
0,0
0,429.0468
0,327.5921
0,0
0,152.7586
0,81.53079
0,248.8361
0,0
0,0
0,719.762
0,47.01474
0,0
1.629327,0
3.600532,154.8294
3.854309,409.4066
3.714753,399.4051
0,421.9604
0,295.1937
0,147.4396
0,269.0843
0,0
0,186.4104
0,390.3832
0,397.5703
0,412.8372
0,438.5328
0,674.6746
1.869395,1.553012
1.746271,454.3915
3.593661,477.9765
0,79.76736
0,39.66669
0,573.6478
0,0
0,0
0,80.20272
0,0
0,165.2868
0,50.65254
0,592.6646
0,0
0,0
0,203.9752
0,0
0,621.7134
22.24697,775.724
22.78503,1.613833
0,6.642035
0,355.5158
20.48532,37.90806
19.46347,162.3437
19.9724,0
19.20913,140.2072
19.33655,228.8215
23.19998,13.89345
23.10348,310.4982
22.52367,319.0652
0,28.99022
0,625.4946
0,46.56949
0,41.31807
0,69.26788
22.48738,133.0342
17.2838,223.4445
14.83185,0
18.36844,0
18.85357,0
17.67241,147.2896
20.55584,0
23.07878,719.9605
23.2216,31.95226
22.83316,216.3736
0,211.5941
0,511.7798
0,411.1056
0,62.79446
0,607.7109
0,126.6641
0,664.1439
21.78852,0
19.60852,192.5699
16.17843,362.0654
13.04407,0
13.40048,434.9855
16.49162,14.1397
17.8834,0
20.75447,95.32646
23.02795,143.1383
23.36975,13.53745
23.09123,47.91772
22.54673,0
13.04107,0
2.442735,0
0,318.5326
0,0
0,283.0201
0,249.903
0,0
0,3.524544
0,152.814
0,135.188
21.48753,0
18.59821,38.47527
16.61734,0
12.513,103.8676
14.4304,0
16.0244,0
17.50153,113.7139
19.86352,149.3688
20.89837,684.1672
22.94956,0
23.40761,294.9169
25.00014,314.235
24.4373,42.83395
25.37818,0
24.73516,0
15.23265,617.5608
12.10722,420.9612
2.092343,368.5523
0,0
0,0
0,0
0,281.7327
0,255.7124
0,0
0,228.8238
0,351.4412
15.05584,231.622
14.75169,0
17.16485,0
16.41356,0
13.86687,1.879429
14.06387,0
15.43688,168.7808
17.01175,260.9596
18.05889,154.1033
19.90968,0
22.10573,91.37117
22.88026,0
25.014,0
25.21629,131.4705
24.74085,0
26.81531,347.1508
25.9717,564.6226
23.78445,39.08473
21.29974,252.7365
17.47568,226.9673
10.94792,128.0686
9.026836,0
6.633097,0
0,20.77306
0,188.0833
0,416.9236
0,145.2029
0,0
0,467.9375
0,360.8155
0,63.09806
0,0
0,343.0653
12.42171,348.5893
10.83795,227.5532
10.41909,0
11.54518,1.852995
11.69968,21.8495
11.93806,229.4052
14.48949,489.3229
14.38661,246.4393
15.6946,0
16.28455,343.8848
17.66508,196.8911
20.94775,193.697
23.31511,0
24.32604,230.4885
24.63234,57.11742
24.39938,114.2402
26.57427,3.126254
24.42528,360.8331
23.99125,0
31.40863,367.8041
30.97258,0
29.7181,7.683498
24.33778,0
19.96217,0
13.73783,0
9.254577,87.03411
5.22108,56.40046
0,617.069
0,138.112
0,25.66471
0,66.46495
0,492.1136
0,36.16722
0,0
0,143.145
0,191.9304
0,232.2833
9.661802,140.5631
8.07267,206.7495
6.401153,247.3734
6.061851,71.23046
7.657405,300.1396
10.1137,0
11.12893,66.63302
12.15694,4.678874
13.27705,197.6677
14.07894,278.2448
15.75907,184.3878
15.35075,344.3737
19.5148,234.8934
21.67776,0
22.70164,0
21.81653,4.854478
21.87919,243.3512
21.71409,98.32091
23.0193,337.2677
21.33775,0
23.66569,119.3423
30.4977,393.9078
31.74135,137.3497
29.23547,102.4081
25.56794,2.592356
19.72807,0
15.68456,465.7209
8.503305,0
1.616625,266.5212
0,235.8863
0,0
0,236.1836
0,45.79445
0,0
0,379.5157
0,46.73404
0,65.9697
7.667274,621.1674
6.424101,147.9442
6.429056,0
6.089524,0
7.698076,156.7427
10.26356,262.9672
11.22861,0
12.33543,155.8855
13.59617,13.9942
14.45356,357.4941
14.49822,0
15.34789,418.2995
16.48206,28.70128
17.72916,127.235
21.45944,292.9377
20.78823,606.2818
21.33242,71.01517
21.648,323.9441
21.65571,0
21.64483,0
23.75233,107.654
26.25874,127.9611
31.4116,126.5402
32.82096,200.5124
31.77736,0
26.29676,3.807735
20.35904,26.48779
14.6322,2.859102
8.097431,175.8607
0,391.4361
0,0
0,193.8159
0,0
0,247.0924
0,26.07645
0,25.64101
0,667.9569
9.276066,42.94694
6.821535,199.2169
5.935839,0
5.871924,155.6508
9.137409,399.3615
10.0491,45.90075
10.87585,9.612093
12.09737,0
13.63783,258.3347
14.72858,188.9546
14.95459,15.24852
16.34792,220.014
19.27365,142.21
21.10853,64.92035
21.46582,149.545
20.2498,0
20.52942,0
20.7675,283.0879
20.91467,344.9346
26.43713,20.34311
27.48073,0
28.13414,553.2684
33.35508,525.1833
33.6761,189.5162
32.59069,455.13
26.72679,21.81417
19.09232,580.17
14.91754,86.68757
8.079444,478.2315
0,0
0,0
0,287.3097
0,195.4855
0,206.8267
0,0
0,0
6.73818,27.87864
7.377254,554.2191
5.210657,0
10.30415,0
9.624835,182.3968
10.49708,0
11.98346,0
13.78189,305.7132
15.0243,157.9455
18.65554,99.79369
19.37129,6.218328
22.96315,265.8239
23.65062,70.28942
24.23054,471.1096
24.53644,38.01787
24.54521,62.86759
25.87517,726.5195
27.63195,189.9472
31.99484,7.543681
31.34836,12.18419
31.71672,0
30.16303,179.6204
31.23197,581.2778
33.37426,0
32.47054,0
25.44199,0
19.36849,0
13.61957,97.1372
7.133744,0
0,0
0,162.898
0,104.98
0,82.8841
0,215.9413
0,0
0,368.8488
5.683581,0
4.57313,311.875
7.360405,570.2949
9.810054,23.04037
10.82147,141.7938
11.99388,306.3689
13.77317,21.21689
15.67481,0
17.13766,263.3952
20.06315,226.2486
22.61943,589.715
24.93542,0
28.75192,0
29.41841,512.6321
29.73877,378.8615
30.2044,0
30.88753,443.6015
34.31089,0
36.53038,427.5375
36.85822,0
37.05012,339.7368
37.38994,0
28.58829,295.827
29.29439,0
28.6671,109.8982
25.51836,47.90097
20.90191,0
13.9255,532.5718
7.568531,287.6828
0,39.51298
0,0
0,143.1991
0,198.9896
0,23.4984
0,180.6405
0,63.67271
0,0
1.936114,823.3514
6.219158,164.7551
8.901588,676.5871
10.48044,417.677
12.49005,0
14.76856,265.3992
16.60924,169.4742
21.19238,390.229
22.84542,47.8218
25.64218,0
30.98676,20.07225
30.28916,0
31.14231,485.8573
33.67725,41.1482
35.40371,0
36.72995,0
38.82351,313.8448
40.20095,206.6887
40.08995,3.211883
40.1046,319.0903
38.65097,202.3949
39.14735,81.63936
31.93177,0
26.96493,0
24.61562,0
24.73126,0
25.03398,304.1233
20.83987,543.4319
14.21923,97.65273
9.678363,202.9438
0,232.0398
0,533.0579
0,96.70277
0,214.0335
0,142.7852
0,0
0,187.4835
0,242.255
0,234
1.772273,246.3215
1.526124,559.5121
3.452146,623.2582
4.089473,314.71
8.274199,467.3839
10.5863,201.5611
13.30035,646.1425
17.24882,0
18.87255,22.43913
24.17251,299.2689
26.00205,576.33
27.19908,97.73885
32.42055,74.42877
33.01452,0
32.59036,347.326
36.10775,0
40.05959,0
43.52176,41.06663
44.12994,705.5233
44.11639,25.69307
43.90866,428.8504
43.57432,388.7166
42.96949,196.6119
41.04465,289.3053
35.84937,364.47
28.51741,0
23.96785,297.6754
23.838,60.11469
22.72153,241.7696
20.59764,175.9704
16.10932,0
10.50097,319.6333
0,0
0,0
0,238.6202
0,71.0889
0,663.708
0,269.1602
0,141.0964
0,77.37589
0,9.059679
1.76849,1.744886
1.876063,62.46801
3.890161,178.6005
4.414911,0
7.305786,0
11.29361,0
15.78969,62.52051
17.86975,153.0829
23.1384,305.501
25.39923,0
26.99144,398.5297
28.02138,39.85069
31.67318,124.7607
32.4068,0
33.82133,81.47914
37.3016,0
43.30555,553.3822
45.34829,173.9918
46.10112,529.6682
46.52813,0
46.39033,0
45.73698,139.1326
44.53152,587.7293
43.30031,247.5689
37.53297,396.6977
34.27521,372.7374
23.46162,18.07543
23.00171,253.0518
25.22136,0
24.10968,112.2904
20.04073,0
12.96854,158.4009
6.526706,191.4463
0,113.3883
0,700.1492
0,539.8224
0,0
0,0
0,261.8739
0,760.7195
0,0
2.179125,0
4.093319,65.74545
4.520825,0
7.564999,502.7998
13.49742,461.8647
16.3717,0
19.96507,182.5123
23.62628,98.95345
25.69543,547.5775
27.18168,0
28.15352,0
30.34851,366.4319
32.66011,317.9552
34.08729,599.466
35.60213,101.935
42.66655,110.6256
44.91787,250.6893
47.76422,53.49504
47.04166,259.6194
47.06802,0
46.21718,3.677011
44.53439,56.30741
41.4905,11.5707
39.70604,0
33.39681,131.2494
26.60118,1.644926
26.01198,229.19
25.75501,0
