MLD,activity
862,0.0132520540683806
827,0
770,0.0314009661835749
752,0.0137566137566138
790,0
672,0.0391394504924832
672,0.098587796429523
540,0.20534093855328
363,0.302826030593726
364,0.472524555349084
287,0.355028075548749
260,0.437180521926285
302,0.486241056686846
361,0.331951219512195
367,0.326614987080103
501,0.160375090165905
551,0.259791122715405
489,0.127682119205298
481,0.401486988847584
580,0.113477018956115
657,0.203483768804434
632,0.0813837730214037
661,0.102906520031422
630,0.114724711907811
649,0.0627420604182804
628,0.0884812516859995
623,0.123775141825683
644,0.131771227009322
635,0.0899106002554278
622,0.106622347225773
618,0.109679049785191
627,0.0799280390645078
624,0.0191660191660192
619,0.0626673808248527
661,0.0323232323232323
681,0.035123441079155
675,0.0492903225806452
681,0
670,0.0178389398572885
585,0.0574712643678161
661,0.101105845181675
622,0.0465914664051005
626,0.108767471410419
642,0.0791746641074856
682,0.061351217088922
684,0.121907676613109
669,0.0776772247360483
672,0.111052907281299
705,0.0619813278008299
687,0.0975670930524204
721,0.0846426761277243
738,0.0171125572427091
733,0.0253668241730913
680,0.0769230769230769
677,0.0741116751269036
690,0.0174154467440687
682,0.0353446099469831
722,0.0695923136847572
683,0.121717171717172
501,0.117189460476788
513,0.249199573105656
505,0.232851985559567
484,0.308096740273396
433,0.363561643835616
452,0.231701030927835
458,0.186930905195501
470,0.273168103448276
487,0.251934881238324
477,0.143529995042142
476,0.268986467826567
507,0.281145215372711
552,0.172930421533773
597,0.125169698615259
644,0.142083548220732
625,0.133894622487778
619,0.128474042999476
672,0.0785435630689207
681,0.0486219448777951
672,0.105063633901977
674,0.0750062924742009
649,0.0750636132315522
670,0.0662234722577346
652,0.0920293654955427
714,0.0829842931937173
735,0.0711156918320021
745,0.0431164901664145
764,0.0461618257261411
772,0.0550603041426324
764,0.0325140809011777
761,0.0600403632694248
747,0.0773143438453713
702,0.0785017957927142
745,0.0877373011800924
755,0.0844818785094436
759,0.0740833751883476
752,0.0309278350515464
752,0.0726797385620915
747,0.0134422772799157
753,0.0700212992545261
658,0.0318423047763457
579,0.131599278908061
528,0.193919264179867
530,0.33215991953734
531,0.295692072393576
385,0.385200734715298
321,0.385955649419219
336,0.416333066453163
295,0.391546443938244
362,0.248320413436693
382,0.227635562895678
373,0.291927083333333
391,0.225385218072604
346,0.258838383838384
436,0.263715875960774
494,0.235805626598465
451,0.197550585729499
420,0.252278820375335
482,0.304183535762483
509,0.228499369482976
505,0.230057514378595
584,0.118905472636816
660,0.214855570839065
696,0.120976394849785
716,0.0613016473129895
822,0.0308381655245124
839,0.0493891343904341
824,0.0592417061611374
827,0.0476316485842816
821,0.0631663113006397
769,0.134159482758621
826,0.0308008213552361
854,0.049645390070922
857,0.0739628820960699
864,0.0600262123197903
860,0.0373173277661795
783,0.0772453521864362
807,0.0153926428385077
776,0.0309114927344782
760,0.0793397231096912
785,0.0484864032837352
780,0.048155737704918
782,0.0603605957669193
799,0.0312973245835437
795,0.0602409638554217
762,0.029449423815621
803,0.0172594142259414
795,0
773,0.04527402700556
728,0.124264893889031
734,0.162886597938144
689,0.225024485798237
545,0.221512519161983
477,0.220380302291565
294,0.362634546386468
371,0.321958843448815
451,0.260526315789474
415,0.246447946267114
446,0.226381001548787
594,0.135281945162959
686,0.135924796747967
646,0.186836518046709
660,0.193964405468145
592,0.120991983967936
674,0.110153514678158
661,0.0628673651929466
713,0.0796507012437153
619,0.0845929461681252
565,0.0285635052689961
605,0
625,0.0140449438202247
628,0.0443349753694581
655,0.014052838673412
663,0.0141043723554302
708,0.0138927479855515
663,0
641,0.0244656917885264
687,0.0459574468085106
689,0
713,0.0148486579097658
745,0.0286034772854739
674,0.0603209739900387
710,0
733,0.0174385363064608
698,0.0705622932745314
708,0.0192411924119241
751,0.0318001135718342
768,0
774,0.0282675622726001
773,0.0441379310344828
771,0.0171034482758621
725,0.0527484730705164
741,0.0306492059069379
641,0.0654794520547945
579,0.160633484162896
534,0.168426753317086
509,0.124594594594595
478,0.249135944700461
457,0.376847290640394
592,0.350536535513541
577,0.326748115414609
536,0.303426176978063
558,0.345440494590417
545,0.23961826154243
636,0.210084033613445
693,0.234204516620147
650,0.155701179554391
683,0.15983393876492
789,0.124607329842932
727,0.106561546286877
755,0.112244897959184
787,0.117269076305221
801,0.0932268864280196
803,0.14172813487882
757,0.0997667789582793
811,0.0754716981132075
757,0.0330407847186371
778,0.108890057864282
783,0.0603674540682415
908,0.0366108786610879
902,0.0822949117341641
887,0.0632154006243496
933,0.0477333333333333
991,0.0793362717137672
933,0.0502410555696524
899,0.0946083418107833
912,0.0633893919793014
923,0.0714475431606906
908,0.0445354491937548
893,0.0355555555555556
867,0.047658175842235
835,0.0577483443708609
865,0.0441518202943455
855,0.0338893301562086
834,0.056727870649493
782,0.0306472919418758
824,0.0485462790077354
912,0.0418210693488618
941,0.0640458214006769
1021,0.0907604251839738
1031,0.0273625538383582
1029,0.0285933112075568
1024,0.043925702811245
899,0.0921017402945114
968,0.0167597765363128
966,0.0714474031109939
984,0.0478556485355649
996,0.084094572810317
964,0.047752095504191
817,0.0299156226029149
788,0.108310456700774
663,0.227800201816347
631,0.260684828792802
637,0.245316455696203
571,0.199314397649363
549,0.227216900024564
564,0.168410805548795
483,0.226894865525672
467,0.178983550208691
488,0.218277945619335
490,0.173479087452471
474,0.191541079241614
590,0.178432327166504
594,0.232873396272089
547,0.138414776712649
625,0.119395590785237
756,0.106683480453972
787,0.0913900913900914
783,0.0798359864930053
781,0.0810488676996424
735,0.0779871213927975
721,0.0270901447921532
825,0.0533269276963728
803,0.0176346108629203
830,0.0539559641906605
912,0.0162162162162162
893,0
896,0
916,0.0384887839433294
909,0.0292547016484792
911,0.0298578199052133
916,0
900,0.0130921209235896
894,0.0120538879697471
891,0
896,0.0127448666509323
892,0
893,0
924,0
902,0
904,0
918,0.0126794258373206
916,0.0134180790960452
924,0.0335977601493234
919,0.108416547788873
689,0.178248453117563
619,0.173772758700161
443,0.278502831814824
363,0.38877755511022
244,0.441418935798151
313,0.539516129032258
481,0.376277099426863
384,0.391119980044899
406,0.425697424892704
463,0.487883683360259
565,0.237176355642404
527,0.348812940255674
547,0.221047455126629
563,0.225982816974746
576,0.216133942161339
600,0.113636363636364
730,0.128849270664506
746,0.107903965470731
791,0.171019376579612
