Inactive_ants,Random_locations
579.2638,90.71416
553.1819,17.67864
531.3123,64.28825
507.6297,92.58959
475.4864,16.61049
439.1877,178.5562
408.772,255.7126
386.4259,684.5596
366.859,396.5186
22.12439,36.8392
20.77497,0.6053479
19.75414,29.90348
18.9354,15.05615
19.01219,40.36689
19.1147,860.6041
18.4193,86.99721
17.71556,78.12106
17.7144,169.5842
18.51581,131.1289
19.54704,493.2737
20.94297,179.4
19.7099,43.57956
20.41807,66.78894
20.54459,36.9106
20.19459,358.2516
19.59522,98.30552
19.17719,235.3566
19.30412,64.84355
19.73863,31.26315
19.85189,117.6283
19.35592,36.02599
18.55464,319.5041
17.85431,39.62758
17.74885,614.3191
18.20678,216.5309
581.1855,317.0714
554.9939,254.1959
530.803,74.96964
504.9832,687.1183
470.6814,240.6147
436.5057,311.765
411.3797,32.18418
392.553,62.42832
23.35298,166.9579
22.08259,41.38406
20.80719,9.242283
18.54577,433.8115
18.22284,42.4455
18.155,273.2202
17.63688,177.3371
17.64916,133.9269
18.3875,312.9429
19.39993,455.9527
20.36775,199.6145
21.44148,29.91589
20.01285,68.95358
20.23399,125.464
19.76383,75.3333
19.00908,82.34302
18.285,19.74551
17.72722,509.5208
17.3228,222.5507
17.29177,15.27024
17.59031,40.41352
17.72643,94.08911
17.5799,257.0653
17.21164,242.9998
17.05643,512.2656
17.35931,169.9913
17.8043,22.07137
612.1877,20.18132
590.2661,20.14915
564.5404,224.8454
536.9564,62.92073
504.5077,610.6123
466.2791,170.2293
435.622,46.60415
414.2637,92.57042
398.3588,81.8202
373.6835,20.4781
363.156,154.7372
23.03263,629.2751
21.82757,73.43163
20.67333,361.5916
19.686,11.65104
18.50292,24.00928
17.30446,34.92805
17.03611,660.3872
17.16154,231.3978
18.01684,26.91147
19.05548,289.4242
19.9193,43.45754
20.60136,23.05354
21.21115,732.2147
21.00774,20.59052
19.96394,338.0512
19.46278,70.02591
18.49498,55.67515
17.72618,19.95494
16.89891,75.17906
15.87952,303.691
15.34687,20.44744
16.08123,459.6304
16.8388,450.5499
17.06228,362.0108
16.85089,28.10992
16.68915,408.7046
16.90445,139.7256
17.48556,5.520405
638.1118,24.68124
601.5282,174.3856
578.2294,204.3125
551.5603,181.9517
516.6533,433.54
478.4273,43.25687
448.5724,330.4039
425.8458,125.8149
373.2647,70.02291
373.2129,255.4416
365.1396,39.32726
355.2307,495.3289
336.8082,98.69439
22.61303,28.56802
21.80239,346.0583
20.8973,415.0804
20.08942,100.6839
19.50253,28.7132
18.82243,35.53885
17.29455,37.08141
16.28384,34.05349
16.69462,25.49958
17.65998,242.9413
18.56767,5.292716
19.32698,84.23887
19.97363,32.48647
20.47089,205.1787
19.4163,218.2012
19.00584,197.8718
18.12605,25.24028
17.26023,35.61094
16.33774,0.4318358
15.21085,379.1938
14.34521,116.4544
14.96154,42.72112
15.7297,19.26166
16.08006,527.2595
16.08077,363.5501
16.10887,225.6518
16.5379,47.22929
686.2968,35.2572
676.7573,62.14945
589.1522,199.3209
564.7435,151.4435
536.1882,44.92009
505.3557,466.4866
476.0438,393.2414
448.3198,256.8458
371.1935,209.581
371.652,57.92057
365.0005,18.66104
357.4136,48.81458
341.289,77.13228
20.71724,439.731
19.80364,366.4317
18.9305,328.2898
18.25515,429.434
17.84554,341.2476
17.45275,47.73606
16.12536,105.7858
15.36445,2.020556
16.11452,161.9462
16.96322,318.1523
17.59001,340.365
18.16174,190.8454
18.72123,237.6679
19.21244,158.2778
18.68652,360.3647
18.08116,44.53777
17.17153,464.2672
16.11072,574.4765
14.93175,36.27061
14.06413,274.7119
14.38111,283.6978
14.97058,602.7832
15.36388,397.8159
15.60489,19.51981
15.9741,58.48558
587.8992,214.7467
570.7996,146.3186
553.1743,29.72281
531.7867,43.51667
507.433,38.3343
478.1801,217.1433
444.614,4.849604
360.4261,533.2953
365.6743,645.5821
365.5458,275.122
360.3262,37.05937
355.3132,275.3508
341.541,155.5529
313.2162,231.8576
18.9647,6.221073
17.86201,269.4296
16.95262,121.273
16.24042,0.9914782
15.81236,50.21334
15.35068,19.00661
14.52316,71.76837
14.70853,92.50207
15.9604,54.81699
16.71843,256.6961
16.94892,44.89
17.18514,8.893899
17.52896,16.13458
18.28522,603.5428
17.41071,270.2241
16.21752,161.2227
14.82485,34.61703
14.05022,258.9687
14.27413,78.13173
14.77178,578.6713
15.15746,489.9828
15.49895,126.944
574.1718,29.96754
563.1422,177.9722
548.4835,19.97266
426.3767,0.5595773
350.4547,54.47369
355.5886,10.15531
353.8065,511.6242
350.6672,191.437
348.3312,350.3962
337.5873,43.54215
311.7091,276.1219
283.9475,142.4461
61.6367,586.5234
62.17483,330.4329
61.77806,539.8577
61.81786,615.2042
63.36577,164.3157
64.92876,429.3059
18.11262,0.5525147
16.91647,256.8782
15.94996,91.09534
15.2014,197.8718
14.71679,137.82
14.34992,205.8234
13.83333,43.08606
14.38512,21.06461
15.96988,353.4971
17.083,153.5416
17.42041,54.91877
17.17601,44.27948
16.80348,536.0211
18.42865,348.296
17.81919,13.07785
16.57862,169.8164
14.83867,643.2051
13.94309,26.56105
14.28029,531.4306
14.77621,45.94
15.10688,228.8377
604.3947,439.2776
591.8984,60.6152
582.7185,221.0112
575.2854,26.78856
567.0813,223.6847
556.0189,183.3336
444.8808,139.2614
398.0761,113.5365
341.8692,51.9369
338.4993,240.614
338.4202,252.8997
338.2424,353.5245
329.4511,23.5928
306.314,460.8419
279.9882,33.90692
52.57044,44.00533
54.94145,25.0973
57.87019,34.70238
60.06281,0.2505546
60.71842,21.33267
60.34393,64.11591
60.24839,50.77409
60.89528,26.54748
61.77123,494.1207
62.2924,194.1104
62.72206,605.1238
17.91971,32.98357
16.75074,135.3775
15.79163,144.2685
15.0386,78.84621
14.55902,303.7252
14.29015,129.1288
14.01739,65.34219
14.44164,124.6598
15.91384,583.9125
17.26575,398.8259
17.98675,97.91105
17.92933,139.0289
18.21989,115.7684
17.15546,299.3359
15.0358,304.8885
13.80479,21.40653
14.24701,51.33523
14.67449,440.8356
14.92805,575.4909
579.5311,43.57981
572.8868,393.3799
565.2388,23.92174
420.8389,30.60995
319.2187,0.1514695
298.0642,282.4987
275.0817,7.800258
52.91599,43.40917
53.03399,177.7696
54.75441,140.8169
57.52415,52.03751
59.86464,307.9509
61.15321,110.9696
61.37949,27.76291
61.41465,191.8077
61.62693,371.1288
61.99062,75.57229
62.31232,49.23996
62.77807,93.44193
63.44892,327.5309
63.37638,206.3796
17.93263,644.3649
16.79654,408.3993
15.88961,26.30785
15.20183,361.2664
14.89266,42.19849
14.8597,192.7877
14.83652,45.84393
14.82021,446.9421
15.78469,294.2018
17.16053,414.5189
18.19116,421.0128
18.52331,30.54923
18.17291,202.5577
17.55577,75.58944
15.48645,345.9602
14.13639,153.6758
14.32986,16.5371
14.59987,29.84211
14.74742,171.5366
292.3753,739.4076
271.8894,42.80223
243.9343,645.8092
54.94374,110.7497
54.66865,700.5597
54.00917,652.7605
53.71297,27.41844
54.91936,27.68613
57.45311,317.178
60.11881,70.34225
62.34962,15.87138
63.63865,240.7722
64.19987,39.74761
64.19964,165.6749
63.95222,44.57779
63.79654,201.4854
64.17676,23.47905
64.5823,82.39707
63.63673,18.85007
60.95061,231.4934
57.86563,25.6428
54.99969,72.85844
17.82741,37.75962
16.77755,181.6003
15.9113,238.3889
15.42327,671.3464
15.3528,25.03757
15.68424,24.29519
15.93902,31.80569
15.60025,43.24693
15.72746,50.92895
16.92251,72.01356
18.08214,404.6303
17.38806,99.30493
17.15187,180.902
15.75635,291.7238
14.74047,182.5676
14.66982,297.3044
14.67418,131.5772
14.6432,217.6023
242.3706,21.65331
56.45521,294.6667
56.08277,151.718
55.18964,57.17745
54.75293,18.33206
55.81701,306.2245
58.43098,532.382
61.51238,32.75895
64.49553,72.00569
66.6441,340.2645
67.49567,223.1924
67.04208,80.09496
65.99935,471.8222
65.28705,385.1107
65.28904,484.1398
65.2898,27.40738
63.93257,94.98244
61.50569,405.66
58.85286,272.9261
56.52106,794.7161
54.85153,35.14379
16.73456,97.11836
16.01299,492.7733
15.70923,271.1647
15.85051,212.1884
16.44831,471.4489
16.95072,6.931095
16.58891,385.0416
16.13458,321.4056
14.51184,147.9743
14.39061,64.12588
15.64076,185.1629
16.34143,272.5236
16.51402,51.42397
16.47883,277.391
16.41033,349.7384
16.40265,101.0469
16.19522,325.6877
15.76834,436.6882
15.33781,253.6426
15.18717,307.4952
14.99856,197.0291
14.77667,324.8114
14.69365,32.04347
14.85733,234.295
240.6265,61.01747
224.952,123.9178
58.98251,596.4359
58.61845,57.65496
57.58979,46.76842
57.09677,68.02895
58.58541,107.9063
61.6899,367.0524
65.61974,256.5432
68.92159,545.5929
70.63039,39.79016
70.5172,77.5732
56.85407,23.394
55.44455,225.5648
54.21219,687.4249
52.92208,96.96284
51.59141,35.73828
16.27706,52.00083
16.14455,39.33537
16.43498,676.734
17.14006,188.9029
17.80042,52.33654
17.69348,422.1998
16.73703,70.36861
14.76552,37.30128
14.95268,20.64891
16.03354,325.9119
16.41964,553.497
16.35089,353.101
15.87138,20.07223
15.77564,653.3602
15.68382,27.437
15.65578,34.37257
15.57743,0.8237534
15.43165,6.169379
15.18948,242.399
14.95448,55.60191
14.92883,355.0706
15.18827,416.9599
15.50006,206.2463
15.79013,331.2467
225.8159,108.8845
62.97406,52.34018
62.3389,450.8902
62.44021,568.3685
64.52654,54.58
68.57288,306.221
72.91218,92.73441
75.51487,710.5486
75.37008,774.7396
73.48128,323.2771
54.45688,233.9934
53.90593,17.01009
53.72888,15.65682
19.15474,461.7961
16.21669,624.0793
15.59405,197.4287
15.57387,106.803
15.75453,139.4928
15.87828,40.29198
15.55611,194.8029
15.22774,663.1221
14.99799,167.2348
14.92426,686.6573
15.13531,56.94702
16.24226,397.554
16.59131,36.07759
232.5455,250.6465
223.0076,72.18711
66.38337,481.9031
62.39272,205.0531
54.48008,363.6829
54.92633,245.055
55.26487,334.9678
22.01379,24.95965
19.50389,69.63628
15.78587,12.23388
15.70889,168.5278
16.09822,39.5117
16.33518,72.16144
15.74335,45.33251
14.99438,51.52802
14.65714,533.403
14.74044,403.0779
16.74293,344.4405
17.13796,138.8332
235.8583,104.9909
226.7256,211.863
217.8071,36.42459
73.71545,116.0963
68.29771,24.7184
62.79571,48.91682
55.62,373.9973
55.47566,245.887
55.60309,308.8606
54.93008,191.8205
15.94317,130.2268
15.83424,24.07638
16.13395,60.89981
16.33139,182.1672
15.8328,40.66558
15.01076,428.6889
14.56303,700.915
239.8703,44.65862
229.472,376.2953
221.2071,17.7626
76.57527,77.52836
69.62289,43.4553
63.73404,318.5125
60.37054,158.3366
58.26078,17.83026
56.65857,233.239
56.04146,113.5614
55.48623,518.0444
54.27378,369.3818
51.82695,448.095
15.74739,26.73664
15.59526,21.73505
15.66319,382.1749
15.87491,248.978
15.68758,505.3932
15.10815,230.7194
14.65234,0.2716075
241.8434,214.5429
232.5997,69.8924
224.8754,29.39334
66.72865,71.17074
58.19572,45.12066
57.14099,236.7226
55.98465,81.13787
53.91529,275.1186
51.70424,280.202
50.72586,150.0527
16.42876,408.951
16.3438,216.0928
16.10781,200.6654
15.68755,193.0782
15.27736,21.67594
15.03413,12.99022
15.19125,232.6586
15.55866,20.9999
15.38807,178.4635
14.94958,204.4965
14.66605,52.97246
243.012,53.48283
233.1166,83.80299
227.3367,140.6574
63.86729,419.5585
61.33921,257.4176
59.23458,353.265
57.16595,22.6129
56.26539,132.1181
56.3584,487.2131
50.49716,81.48312
47.17626,450.9518
45.00318,66.35974
42.41585,152.9231
42.51185,105.982
43.82776,144.7311
43.88766,20.50694
16.46515,298.599
16.34703,161.7115
16.28189,526.1917
15.97623,362.3488
15.46042,25.39421
14.87366,679.1769
14.72461,19.75781
15.11016,220.1997
15.40656,748.1167
15.12547,425.1555
14.41317,58.20083
14.67754,486.2408
236.14,198.7529
227.7571,345.2066
223.8574,20.85237
69.37423,8.83322
64.53577,38.31475
64.36108,18.18329
63.19319,34.78492
60.75549,310.7058
57.42656,123.2891
53.51348,346.2726
49.2682,726.8292
46.53775,196.52
43.17126,105.0326
42.31779,24.23448
43.39355,390.1826
43.74577,33.65525
42.70524,410.6588
42.14545,386.403
42.26876,64.40434
16.20812,30.19006
16.47166,52.43808
16.54869,54.56971
16.19247,129.6337
14.96441,51.95407
15.20813,276.9015
15.33185,66.87223
14.98967,278.2405
14.57805,40.6855
73.79612,38.86284
72.75188,603.2741
70.09686,35.31793
65.83197,272.9665
60.8769,156.4276
55.81167,439.2418
51.91026,124.5615
49.15252,61.50373
45.33667,273.2747
43.71848,32.53466
43.7674,86.31541
43.40498,2.139313
42.80034,68.11926
42.59982,55.04619
42.68445,43.24512
42.52751,277.1639
42.16157,689.5645
16.18689,264.855
15.48176,306.8184
15.17487,16.14565
15.12994,504.5826
15.13102,1.308969
14.8462,132.9758
14.49272,36.44202
15.25845,55.43459
80.26212,282.1524
57.67219,531.9328
54.61329,36.60039
51.91218,2.448061
48.14626,0.5755853
45.94176,280.8504
45.36372,42.71429
44.83162,316.6436
44.18403,320.2931
43.92471,244.6944
43.9486,290.4386
43.68327,241.143
42.93566,228.923
42.26368,491.8867
17.14551,218.259
16.37698,227.7785
15.83189,53.52787
15.15493,142.778
14.90263,115.5868
14.83752,11.15412
14.59505,331.4124
14.26144,20.36014
14.97731,33.49207
16.1432,400.6273
86.56001,137.3385
57.35752,359.7661
54.71412,342.2616
50.95018,18.40868
48.42446,234.1988
47.13985,180.5568
46.43161,5.777173
45.98294,208.0934
45.38892,22.18075
45.36659,247.9107
44.51711,431.9779
43.6221,31.94688
42.67173,0.2489874
18.89104,56.26934
17.36683,48.87001
16.75297,23.69067
15.90469,27.00598
15.18487,33.86374
14.86179,148.2634
14.67947,172.5213
14.46325,14.6348
14.17735,498.3675
14.83355,147.3844
16.04643,198.0087
60.68599,44.91552
58.22988,561.9777
54.3368,24.48584
51.03171,638.9693
49.06647,90.25553
48.26399,17.90552
47.80416,33.92147
47.34112,425.8684
46.04432,161.7689
45.55243,137.4763
44.8425,291.8762
19.7881,219.0956
18.3062,340.5803
16.58824,35.91219
15.92109,281.4471
15.55326,52.7063
15.32343,224.5271
15.02505,60.74327
14.67527,417.8469
14.42135,21.06643
15.55593,178.7914
16.86878,229.8586
18.19423,49.28747
62.74855,3.89252
58.26225,28.26535
53.74487,379.8966
51.21078,43.5918
49.96383,151.2851
48.03007,40.42778
47.93312,678.9026
46.75808,5.016
19.64583,50.61598
18.3434,31.78468
16.32837,29.25885
16.08282,84.75066
16.16387,115.1425
16.09333,44.20064
15.61571,5.781487
15.07618,158.7796
14.7368,36.29945
14.86448,514.6223
16.83998,11.37105
18.16288,17.476
19.12622,4.615657
62.47446,418.5274
57.35656,67.32747
54.41398,157.73
53.19077,4.226891
53.06492,395.6447
53.22134,122.9245
52.39277,375.3345
52.99242,24.1652
52.64777,26.19229
49.57975,226.1655
16.64421,34.52848
16.29331,419.6796
16.24015,95.02144
16.57596,155.8852
16.60458,25.91513
16.06782,279.3985
15.3686,356.8423
14.95979,733.8458
15.21076,102.7919
16.19426,453.0702
18.75571,20.45809
19.49559,55.66661
19.88828,16.53771
66.50755,222.4679
61.1624,61.07254
58.47749,400.6239
57.65496,465.315
58.33124,250.5843
58.94017,61.17821
59.96475,629.3045
59.4671,145.0716
55.77,42.15559
17.24109,40.49429
16.98349,26.70636
16.59349,84.53374
16.39837,207.2777
16.53531,238.7989
16.57138,142.1464
16.09855,29.56345
15.44872,42.40643
15.16098,53.86334
15.42214,370.6491
16.25125,576.9418
17.23588,314.0317
18.8675,400.5919
19.53354,19.36357
65.12777,542.233
63.07212,238.8326
63.49409,119.8658
64.94978,3.650871
64.80152,265.743
65.78995,363.7545
66.34741,222.6296
65.38354,235.9473
61.49807,286.4311
17.24272,666.207
17.30107,469.9773
17.28448,464.8033
17.08908,157.7678
16.65451,95.07996
16.25776,551.1289
15.9406,29.26921
15.66019,146.0267
15.52054,573.3112
15.62656,176.0116
15.83878,274.8007
16.08245,125.2714
16.5208,20.25161
17.28484,45.3422
19.31887,223.2355
70.25366,255.1697
68.49636,68.4239
69.54195,35.65203
71.0058,27.67723
70.7636,222.1311
71.51999,458.7729
72.50264,54.00151
72.49047,33.8364
70.578,16.61308
66.23155,45.75097
60.30037,16.3997
16.84422,189.474
16.95512,219.9437
17.08498,759.296
17.06806,36.6847
16.761,56.15841
16.02037,144.3033
15.16859,137.8381
15.13173,439.3921
15.85763,0.2398301
16.43933,249.3245
16.51283,134.187
16.4447,186.675
16.9372,51.21975
17.66472,547.4863
18.62964,649.3504
19.81053,36.78954
20.79304,408.0731
77.26434,63.68444
75.87119,0.0503922
76.10297,768.0701
76.53879,147.9002
76.24812,189.4335
76.38559,35.0415
77.85862,356.3364
79.49427,25.1324
79.45737,103.8565
76.80241,52.84328
72.51972,207.6349
67.78501,38.09991
65.63361,49.03326
67.00652,60.52099
68.53736,41.92936
16.19955,75.57675
16.20799,241.4962
16.24544,340.4041
16.27361,19.50842
16.22383,22.77809
15.96411,96.01497
15.27432,51.96424
15.46174,31.25563
16.766,155.435
17.15323,417.265
17.02663,66.31408
17.3103,120.2956
18.044,317.1765
18.70249,28.86898
19.45973,164.4413
20.48744,111.6252
21.28515,114.3366
87.61156,292.5775
85.37285,9.288324
83.92286,435.6412
82.8859,477.8693
81.90789,15.81662
86.32967,39.53978
82.99556,438.4261
79.58867,62.30694
77.56252,125.7348
77.86375,547.7906
78.33422,346.7723
78.37416,384.4846
15.80302,91.90176
15.50492,445.9568
15.32601,8.39934
15.17219,50.94345
15.21595,574.0002
15.50289,0.4525186
15.63321,518.821
16.06826,275.3953
16.88287,271.7496
16.97083,36.94002
17.21938,50.57685
18.04469,7.411581
18.77546,87.53359
19.35975,356.9495
19.97194,39.93167
20.86758,154.424
21.55795,146.3137
90.51327,299.3492
90.31941,249.7292
100.2678,133.6104
99.33707,391.2066
97.36333,226.2446
95.39407,82.65629
94.62891,65.7225
93.11266,460.1481
91.48736,649.9919
89.5664,344.9741
15.77001,44.55368
15.22537,225.4832
14.85096,313.4301
14.53319,17.11699
14.38481,221.2673
14.55265,40.07243
14.85429,737.6678
14.90551,100.6533
15.2729,41.94838
16.04763,132.2103
17.12791,321.0818
18.23713,207.7213
18.97408,24.38823
19.52028,27.21118
20.11129,75.41836
20.95646,34.02324
21.63652,55.49185
98.02245,25.34543
115.2841,27.18523
115.2435,59.76077
114.1039,45.63511
111.763,460.5601
110.6178,200.9661
108.997,57.8551
106.0095,718.7242
101.9072,406.8917
15.77123,71.4324
15.179,284.5845
14.80052,297.6396
14.44158,34.71194
14.09034,241.5592
13.84755,29.13295
13.64596,463.4753
13.31659,58.09064
13.39589,83.04139
14.75476,200.1083
16.42523,51.74593
17.73922,313.1794
18.62408,456.9753
19.20949,526.8804
19.83832,15.26464
20.73331,37.76743
21.48887,298.5122
107.7429,40.88456
122.406,31.54015
123.7071,266.702
124.6397,27.37319
125.0745,420.0391
123.9362,287.7517
122.0637,54.6195
121.6237,414.8008
120.5855,110.5638
117.2457,630.9585
111.3794,236.354
16.13915,462.1399
15.66868,181.6705
15.35691,164.2569
15.10205,47.46373
14.78793,59.7662
14.23323,34.89394
13.58873,56.46992
13.34889,403.8767
13.76705,5.377872
14.46113,24.6167
15.4904,27.75178
16.6141,178.4902
17.51738,26.79421
18.2642,120.7868
19.08119,177.4063
21.08075,170.5487
125.2954,249.9083
127.1852,187.0793
128.7121,279.0729
129.1379,261.4167
128.8696,682.6204
128.6551,259.8235
129.6097,24.20691
128.6932,385.932
125.4094,1048.895
16.33778,682.0531
16.08628,375.3715
15.92262,103.2026
15.55377,375.5875
14.89184,93.24284
14.25454,35.50346
14.22946,458.943
14.73241,331.9482
15.22038,346.6138
15.87897,614.3162
16.55152,519.2067
16.93294,4.735497
17.25,63.17687
17.94413,320.2446
20.52183,43.32325
128.5904,37.60813
129.1073,64.92465
129.7633,41.4108
131.6073,651.108
133.8323,93.50257
136.6023,284.7476
131.339,77.60125
123.6153,480.295
17.10281,689.9
16.85915,667.1004
16.6237,74.43246
16.19795,81.56399
15.55338,437.8017
14.92401,635.5151
14.84519,216.7748
15.24604,74.36628
15.713,27.52132
16.4656,271.6334
17.23635,41.69072
17.78835,345.1287
17.89253,576.9573
20.38289,218.2366
127.1398,40.48275
127.3692,330.0359
128.6037,108.9459
132.9195,191.4718
137.9786,401.2713
140.6476,73.4934
121.0628,458.7972
17.67268,467.641
17.33948,214.7979
16.77272,533.7997
16.00384,94.04925
15.37838,157.7945
15.25651,495.2543
15.4966,35.26836
15.84425,18.97227
16.47507,61.84241
17.38268,39.05356
18.20122,27.35601
18.83563,19.51487
126.1295,81.31805
132.1629,33.89147
138.1519,639.849
139.7131,298.0818
114.6268,55.1089
104.2666,60.19369
18.12597,797.4796
17.30828,38.18947
16.34214,142.5319
15.69569,37.66759
15.54965,240.2898
15.61287,71.92359
15.79201,195.4395
16.22174,174.452
16.96212,264.2997
17.84039,159.888
18.69741,44.87676
123.2317,148.4886
128.5755,107.8018
133.4895,70.39433
134.1782,60.24059
107.451,392.0322
97.94247,46.09327
17.6692,21.773
16.66171,19.08367
15.97404,256.769
15.80898,109.9215
15.71235,2.527
15.69007,167.7261
15.96035,201.4042
16.50539,258.8838
17.24808,142.1881
125.0451,91.20071
124.5322,20.28877
119.0626,34.26865
100.5199,743.3694
92.01553,48.01297
16.97812,16.90128
16.42641,24.30026
16.20234,72.48084
15.96482,651.4916
15.85916,328.7155
16.01258,115.418
16.37869,203.8613
112.1508,56.32592
112.9359,60.02657
111.8389,13.59151
107.4742,33.95266
100.7927,192.8488
93.48136,82.48183
86.29337,536.1316
17.12258,37.01148
16.85505,59.25352
16.55149,610.7297
16.42355,282.8732
16.37773,600.8566
90.80017,45.83578
91.90227,16.33586
97.77607,397.1738
98.1827,378.7375
97.64513,362.345
95.52381,164.2112
91.58215,192.8283
86.38825,222.0733
80.56232,130.3792
79.9794,85.80448
78.76392,692.7623
80.49725,368.0265
82.29371,219.9577
83.51405,74.65652
84.38184,547.1476
85.08771,81.36537
83.62452,23.77377
80.04018,23.24564
75.48287,24.56651
76.57538,58.5675
73.67117,157.9387
70.49985,117.9454
69.67979,45.67028
70.31534,43.25454
72.02846,480.4225
74.15396,25.35312
76.23978,107.92
76.57254,287.4441
74.57222,18.75126
71.33016,43.89975
70.08607,300.5746
66.3059,168.0269
62.4411,606.2316
62.67663,29.56697
64.42234,486.4545
66.63318,27.54133
68.89626,617.2553
70.1351,96.90702
69.49261,34.73228
71.07886,231.5672
67.9507,73.37359
63.52506,48.74823
59.01564,493.8897
57.90998,130.511
59.1257,191.0337
60.91995,272.5665
62.86979,43.85751
64.57835,74.06975
73.93405,764.6113
70.21712,122.1431
66.56467,236.6902
62.29132,303.353
58.17311,319.2988
55.04316,36.81287
56.02259,417.1951
57.83465,178.9235
59.03122,125.2462
59.71343,36.51452
73.98101,54.8204
70.0321,319.7567
66.21495,27.45562
63.28082,70.57313
59.82146,24.25815
56.99422,136.9462
56.41798,148.3356
56.90637,1.041539
57.18813,22.52423
56.85675,20.66096
56.73576,47.91766
75.31052,19.81002
70.57906,65.90319
67.07065,42.31779
64.65653,56.50387
62.33809,355.0164
60.96814,76.26389
61.21089,470.6458
61.73455,21.77125
61.3407,41.9539
58.85724,448.7243
80.1571,559.3914
73.28445,78.97212
68.88078,22.81274
66.52802,44.88062
65.55186,211.3891
66.19731,667.6873
67.61097,40.33406
68.37868,27.25536
67.60588,215.3012
60.78241,188.3312
70.01626,52.43262
74.59084,18.59991
75.08325,131.5541
73.66454,212.7162
62.93386,194.811
58.933,24.41106
51.68039,74.98457
50.36845,25.0772
79.63124,224.036
75.65731,264.3256
64.5103,136.3516
59.75097,64.20052
54.42996,348.1052
53.12751,558.1133
51.95982,825.0114
50.5892,283.6471
43.63823,8.127614
40.55243,54.66554
36.11522,306.1482
36.4789,420.4551
57.15489,42.15587
55.626,27.83326
54.46126,160.3255
53.01355,94.75468
44.90678,243.0355
41.49704,29.5931
38.59936,22.49638
36.66096,423.5151
35.66975,36.45707
35.49031,47.86211
36.04726,32.60588
37.04647,55.66291
56.3645,564.3387
55.11175,121.5387
53.52744,478.4321
45.71471,656.2628
42.14219,189.4271
38.82301,36.77032
35.74924,15.00471
56.76579,31.42258
55.24786,371.5165
45.96354,39.78867
42.34748,87.71669
38.96658,77.01665
35.65574,342.7464
36.64682,154.9368
45.4987,257.0016
46.76258,572.7628
48.49018,386.1178
50.32165,96.18578
52.04666,141.0654
53.9379,255.3636
57.16963,48.51311
55.12617,33.43841
45.6661,529.7274
42.04016,374.9534
35.70082,51.93425
36.41925,352.6992
37.42613,218.6113
44.89014,398.3653
45.4535,37.8927
46.35574,337.8164
47.92839,34.2548
49.61161,634.6064
51.21049,51.74615
52.7886,289.6512
54.70642,169.7531
56.2739,179.7617
57.32758,47.16268
41.53783,172.831
37.14701,257.53
37.85435,388.7733
44.20808,278.0985
45.06629,71.30498
45.90828,468.5956
47.16529,47.98001
48.72509,192.8343
50.12921,116.3048
51.62735,282.6822
53.35814,3.761593
55.02963,212.6049
56.2971,190.0424
57.26331,36.48925
41.22632,146.4599
37.5406,75.08674
38.23317,657.1735
43.53191,173.5903
44.02684,262.2177
45.08653,148.0515
46.75501,34.09563
48.08695,290.8991
49.12339,134.9617
50.22898,20.50036
51.82592,723.8115
53.47404,412.8202
54.99516,263.2939
56.13953,45.13253
41.15533,37.39345
37.59649,127.7047
38.32568,291.0758
39.25602,25.71722
40.12291,304.9079
40.84768,752.3774
41.64766,17.66664
42.54408,40.39971
43.27136,37.62432
43.97457,435.4946
45.22127,24.27615
47.1157,63.3556
48.8653,44.60257
49.65565,14.91652
50.55687,27.30379
51.89305,58.19854
53.34742,97.34492
54.81252,250.5528
56.14719,209.2559
37.95266,230.0316
38.76593,116.4653
39.63185,185.8631
40.39874,0.06926907
41.03319,18.99236
41.86023,480.2471
42.85656,256.4151
43.75326,56.50387
44.62342,46.96694
45.7835,570.4417
47.22858,48.71025
48.73071,115.6347
49.91593,465.3506
50.93801,172.6498
51.98975,236.7763
53.36287,76.81378
54.94466,26.77523
39.36602,55.60402
40.1538,34.62878
40.94724,282.745
41.93679,20.44285
43.11423,538.4429
44.09376,30.14049
44.75674,59.82374
45.30185,55.82589
46.10902,243.4466
47.2429,155.8763
48.62207,24.59566
49.92131,42.28207
51.12246,436.3992
52.24185,71.62679
53.76924,385.4323
41.07174,116.2033
42.11768,339.5719
43.33232,22.1139
44.30338,130.3351
44.89257,7.435734
45.16747,287.131
45.39054,18.47303
45.92842,227.5558
47.09908,35.7582
48.81315,48.28727
50.59166,13.66488
51.84514,250.5638
135.2712,55.99786
141.5102,272.7405
43.28137,624.5684
44.27296,479.4516
44.85959,705.6121
45.1084,621.753
45.12662,50.01133
45.21366,30.07678
45.65298,91.07802
47.0456,275.7069
49.13926,43.52707
138.4517,118.0148
128.7793,37.40523
131.7173,50.15559
137.049,245.9559
145.3659,32.28471
128.2113,146.5887
126.2886,210.8057
127.2542,280.9615
128.8784,190.9497
131.164,586.791
134.2204,401.3991
138.806,198.2313
146.5137,32.71033
134.0121,129.1406
131.0803,70.08473
132.3692,4.55935
133.6015,244.1595
133.0061,517.9974
134.7533,208.3354
138.9249,374.2097
146.6275,89.41883
138.8301,29.20132
135.4877,17.41304
136.5383,526.0816
138.2997,324.9185
137.8435,304.2126
136.808,243.9078
137.9033,168.949
149.8013,195.3737
142.6053,49.05573
140.2702,23.63993
142.5492,188.6073
144.8233,24.90277
144.8702,39.87477
145.4479,252.8997
146.3256,18.88962
150.7563,48.07129
157.1463,55.11593
159.0018,57.14597
152.3364,176.5584
147.6886,49.94597
